,MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s),Uptake_bool,Diffusion_bool,A,AB,ABC,ABCD,B
229,HUFHEX_clean,11.02675,1.40109223378072,7.87011,0.803859,0.89966,0.72319978794,2743.99,40.9090909090909,36.3636363636364,0.0,18.1818181818182,0.0,0.0,0.0,4.54545454545455,91.0,0.561728395061728,11.1111111111111,0.0,0.0346744746,0.0010528840117441,0,0,"[11.02675, 7.87011, 1.40109223378072]","[11.02675, 7.87011, 1.40109223378072, 0.803859, 0.89966, 0.72319978794, 2743.99]","[11.02675, 7.87011, 1.40109223378072, 0.803859, 0.89966, 0.72319978794, 2743.99, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455]","[11.02675, 7.87011, 1.40109223378072, 0.803859, 0.89966, 0.72319978794, 2743.99, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455, 91.0, 0.561728395061728, 0.0, 11.1111111111111]","[0.803859, 0.89966, 0.72319978794, 2743.99]"
230,HUFHIB_clean,9.90019,1.32672440710628,7.46213,0.9042,0.773944,0.6998001648,2197.73,40.9090909090909,36.3636363636364,0.0,18.1818181818182,0.0,0.0,0.0,4.54545454545455,91.0,0.561728395061728,11.1111111111111,0.0,0.0277004009,0.0011082943979333,0,0,"[9.90019, 7.46213, 1.32672440710628]","[9.90019, 7.46213, 1.32672440710628, 0.9042, 0.773944, 0.6998001648, 2197.73]","[9.90019, 7.46213, 1.32672440710628, 0.9042, 0.773944, 0.6998001648, 2197.73, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455]","[9.90019, 7.46213, 1.32672440710628, 0.9042, 0.773944, 0.6998001648, 2197.73, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455, 91.0, 0.561728395061728, 0.0, 11.1111111111111]","[0.9042, 0.773944, 0.6998001648, 2197.73]"
231,HUFHOH_clean,11.37997,1.45044265383272,7.84586,0.791329,0.921741,0.729400383789,2590.9,40.9090909090909,36.3636363636364,0.0,18.1818181818182,0.0,0.0,0.0,4.54545454545455,91.0,0.561728395061728,11.1111111111111,0.0,0.0345083366,0.0009844033908221,0,0,"[11.37997, 7.84586, 1.45044265383272]","[11.37997, 7.84586, 1.45044265383272, 0.791329, 0.921741, 0.729400383789, 2590.9]","[11.37997, 7.84586, 1.45044265383272, 0.791329, 0.921741, 0.729400383789, 2590.9, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455]","[11.37997, 7.84586, 1.45044265383272, 0.791329, 0.921741, 0.729400383789, 2590.9, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455, 91.0, 0.561728395061728, 0.0, 11.1111111111111]","[0.791329, 0.921741, 0.729400383789, 2590.9]"
232,HUFHUN_clean,11.46361,1.40290454197231,8.17134,0.780594,0.957988,0.747799684872,2794.23,40.9090909090909,36.3636363636364,0.0,18.1818181818182,0.0,0.0,0.0,4.54545454545455,91.0,0.561728395061728,11.1111111111111,0.0,0.0362131102,0.0016809291511594,1,1,"[11.46361, 8.17134, 1.40290454197231]","[11.46361, 8.17134, 1.40290454197231, 0.780594, 0.957988, 0.747799684872, 2794.23]","[11.46361, 8.17134, 1.40290454197231, 0.780594, 0.957988, 0.747799684872, 2794.23, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455]","[11.46361, 8.17134, 1.40290454197231, 0.780594, 0.957988, 0.747799684872, 2794.23, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455, 91.0, 0.561728395061728, 0.0, 11.1111111111111]","[0.780594, 0.957988, 0.747799684872, 2794.23]"
233,HUFJAV_clean,10.82518,1.50065847660398,7.21362,0.846584,0.841735,0.71259938324,2383.39,40.9090909090909,36.3636363636364,0.0,18.1818181818182,0.0,0.0,0.0,4.54545454545455,91.0,0.561728395061728,11.1111111111111,0.0,0.031132265,0.0007529324446065,0,0,"[10.82518, 7.21362, 1.50065847660398]","[10.82518, 7.21362, 1.50065847660398, 0.846584, 0.841735, 0.71259938324, 2383.39]","[10.82518, 7.21362, 1.50065847660398, 0.846584, 0.841735, 0.71259938324, 2383.39, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455]","[10.82518, 7.21362, 1.50065847660398, 0.846584, 0.841735, 0.71259938324, 2383.39, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455, 91.0, 0.561728395061728, 0.0, 11.1111111111111]","[0.846584, 0.841735, 0.71259938324, 2383.39]"
234,HUFJEZ_clean,8.97021,1.30594884352711,6.86873,1.02124,0.652342,0.66619774408,1764.2,40.9090909090909,36.3636363636364,0.0,18.1818181818182,0.0,0.0,0.0,4.54545454545455,91.0,0.561728395061728,11.1111111111111,0.0,0.0230543246,0.0008096534566775,0,0,"[8.97021, 6.86873, 1.30594884352711]","[8.97021, 6.86873, 1.30594884352711, 1.02124, 0.652342, 0.66619774408, 1764.2]","[8.97021, 6.86873, 1.30594884352711, 1.02124, 0.652342, 0.66619774408, 1764.2, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455]","[8.97021, 6.86873, 1.30594884352711, 1.02124, 0.652342, 0.66619774408, 1764.2, 40.9090909090909, 36.3636363636364, 0.0, 18.1818181818182, 0.0, 0.0, 0.0, 4.54545454545455, 91.0, 0.561728395061728, 0.0, 11.1111111111111]","[1.02124, 0.652342, 0.66619774408, 1764.2]"
235,HULTEP_clean,7.49376,1.45221433928333,5.16023,0.72122,0.958376,0.69119993872,3203.88,41.0958904109589,32.8767123287671,0.0,24.6575342465753,0.0,0.0,0.0,1.36986301369863,109.0,0.605555555555556,3.33333333333333,0.0,0.0385004587,0.0011009553467706,1,0,"[7.49376, 5.16023, 1.45221433928333]","[7.49376, 5.16023, 1.45221433928333, 0.72122, 0.958376, 0.69119993872, 3203.88]","[7.49376, 5.16023, 1.45221433928333, 0.72122, 0.958376, 0.69119993872, 3203.88, 41.0958904109589, 32.8767123287671, 0.0, 24.6575342465753, 0.0, 0.0, 0.0, 1.36986301369863]","[7.49376, 5.16023, 1.45221433928333, 0.72122, 0.958376, 0.69119993872, 3203.88, 41.0958904109589, 32.8767123287671, 0.0, 24.6575342465753, 0.0, 0.0, 0.0, 1.36986301369863, 109.0, 0.605555555555556, 0.0, 3.33333333333333]","[0.72122, 0.958376, 0.69119993872, 3203.88]"
236,HUMWIX_clean,14.98566,1.63185244391401,9.18322,0.727734,0.910497,0.662599623798,2061.37,42.3756019261637,46.2279293739968,7.70465489566613,0.0,0.481540930979133,1.28410914927769,0.0,1.92616372391653,121.0,0.458333333333333,4.54545454545455,8.0,0.0355151536,0.0019014138403048,1,1,"[14.98566, 9.18322, 1.63185244391401]","[14.98566, 9.18322, 1.63185244391401, 0.727734, 0.910497, 0.662599623798, 2061.37]","[14.98566, 9.18322, 1.63185244391401, 0.727734, 0.910497, 0.662599623798, 2061.37, 42.3756019261637, 46.2279293739968, 7.70465489566613, 0.0, 0.481540930979133, 1.28410914927769, 0.0, 1.92616372391653]","[14.98566, 9.18322, 1.63185244391401, 0.727734, 0.910497, 0.662599623798, 2061.37, 42.3756019261637, 46.2279293739968, 7.70465489566613, 0.0, 0.481540930979133, 1.28410914927769, 0.0, 1.92616372391653, 121.0, 0.458333333333333, 8.0, 4.54545454545455]","[0.727734, 0.910497, 0.662599623798, 2061.37]"
237,HUPQIU_clean,11.12952,2.12095490918377,5.24741,1.02735,0.566115,0.58159824525,1572.51,47.9201331114809,35.9400998336107,13.477537437604,0.0,0.0,0.0,0.0,2.66222961730449,541.0,0.626157407407407,5.55555555555556,10.125,0.0189148561,0.0008695608707936,0,0,"[11.12952, 5.24741, 2.12095490918377]","[11.12952, 5.24741, 2.12095490918377, 1.02735, 0.566115, 0.58159824525, 1572.51]","[11.12952, 5.24741, 2.12095490918377, 1.02735, 0.566115, 0.58159824525, 1572.51, 47.9201331114809, 35.9400998336107, 13.477537437604, 0.0, 0.0, 0.0, 0.0, 2.66222961730449]","[11.12952, 5.24741, 2.12095490918377, 1.02735, 0.566115, 0.58159824525, 1572.51, 47.9201331114809, 35.9400998336107, 13.477537437604, 0.0, 0.0, 0.0, 0.0, 2.66222961730449, 541.0, 0.626157407407407, 10.125, 5.55555555555556]","[1.02735, 0.566115, 0.58159824525, 1572.51]"
238,HUQGOR_clean,10.27351,1.42014254631511,7.23414,0.702938,0.982733,0.690800369554,2564.75,53.8922155688623,34.7305389221557,7.18562874251497,2.39520958083832,0.0,0.0,0.0,1.79640718562874,123.0,0.683333333333333,3.33333333333333,8.0,0.0396882051,0.0013487782900235,1,0,"[10.27351, 7.23414, 1.42014254631511]","[10.27351, 7.23414, 1.42014254631511, 0.702938, 0.982733, 0.690800369554, 2564.75]","[10.27351, 7.23414, 1.42014254631511, 0.702938, 0.982733, 0.690800369554, 2564.75, 53.8922155688623, 34.7305389221557, 7.18562874251497, 2.39520958083832, 0.0, 0.0, 0.0, 1.79640718562874]","[10.27351, 7.23414, 1.42014254631511, 0.702938, 0.982733, 0.690800369554, 2564.75, 53.8922155688623, 34.7305389221557, 7.18562874251497, 2.39520958083832, 0.0, 0.0, 0.0, 1.79640718562874, 123.0, 0.683333333333333, 8.0, 3.33333333333333]","[0.702938, 0.982733, 0.690800369554, 2564.75]"
239,HUQGUX_clean,10.2361,1.40748644571894,7.27261,0.69251,1.00388,0.6951969388,2633.19,53.8922155688623,34.7305389221557,7.18562874251497,2.39520958083832,0.0,0.0,0.0,1.79640718562874,123.0,0.683333333333333,3.33333333333333,8.0,0.0403990544,0.0009332880554944,1,0,"[10.2361, 7.27261, 1.40748644571894]","[10.2361, 7.27261, 1.40748644571894, 0.69251, 1.00388, 0.6951969388, 2633.19]","[10.2361, 7.27261, 1.40748644571894, 0.69251, 1.00388, 0.6951969388, 2633.19, 53.8922155688623, 34.7305389221557, 7.18562874251497, 2.39520958083832, 0.0, 0.0, 0.0, 1.79640718562874]","[10.2361, 7.27261, 1.40748644571894, 0.69251, 1.00388, 0.6951969388, 2633.19, 53.8922155688623, 34.7305389221557, 7.18562874251497, 2.39520958083832, 0.0, 0.0, 0.0, 1.79640718562874, 123.0, 0.683333333333333, 8.0, 3.33333333333333]","[0.69251, 1.00388, 0.6951969388, 2633.19]"
240,HUQHAE_clean,10.11008,1.32336259717345,7.63969,0.70182,0.978314,0.68660033148,2641.12,53.8922155688623,34.7305389221557,7.18562874251497,2.39520958083832,0.0,0.0,0.0,1.79640718562874,123.0,0.683333333333333,3.33333333333333,8.0,0.0391376652,0.002052029854367,1,1,"[10.11008, 7.63969, 1.32336259717345]","[10.11008, 7.63969, 1.32336259717345, 0.70182, 0.978314, 0.68660033148, 2641.12]","[10.11008, 7.63969, 1.32336259717345, 0.70182, 0.978314, 0.68660033148, 2641.12, 53.8922155688623, 34.7305389221557, 7.18562874251497, 2.39520958083832, 0.0, 0.0, 0.0, 1.79640718562874]","[10.11008, 7.63969, 1.32336259717345, 0.70182, 0.978314, 0.68660033148, 2641.12, 53.8922155688623, 34.7305389221557, 7.18562874251497, 2.39520958083832, 0.0, 0.0, 0.0, 1.79640718562874, 123.0, 0.683333333333333, 8.0, 3.33333333333333]","[0.70182, 0.978314, 0.68660033148, 2641.12]"
241,HUQHEI_clean,10.39855,1.41750149608156,7.33583,0.70723,0.9779,0.691600217,2567.28,53.3333333333333,33.9393939393939,7.27272727272727,3.63636363636364,0.0,0.0,0.0,1.81818181818182,121.0,0.6875,3.40909090909091,8.0,0.0391578695,0.0009701397147361,1,0,"[10.39855, 7.33583, 1.41750149608156]","[10.39855, 7.33583, 1.41750149608156, 0.70723, 0.9779, 0.691600217, 2567.28]","[10.39855, 7.33583, 1.41750149608156, 0.70723, 0.9779, 0.691600217, 2567.28, 53.3333333333333, 33.9393939393939, 7.27272727272727, 3.63636363636364, 0.0, 0.0, 0.0, 1.81818181818182]","[10.39855, 7.33583, 1.41750149608156, 0.70723, 0.9779, 0.691600217, 2567.28, 53.3333333333333, 33.9393939393939, 7.27272727272727, 3.63636363636364, 0.0, 0.0, 0.0, 1.81818181818182, 121.0, 0.6875, 8.0, 3.40909090909091]","[0.70723, 0.9779, 0.691600217, 2567.28]"
242,HUQHIM_clean,10.2269,1.17400517958655,8.71112,0.711062,0.962223,0.684200210826,2479.82,53.2934131736527,34.1317365269461,7.78443113772455,2.9940119760479,0.0,0.0,0.0,1.79640718562874,243.0,0.682584269662921,3.37078651685393,8.66666666666667,0.0398644133,0.0016157960507141,1,1,"[10.2269, 8.71112, 1.17400517958655]","[10.2269, 8.71112, 1.17400517958655, 0.711062, 0.962223, 0.684200210826, 2479.82]","[10.2269, 8.71112, 1.17400517958655, 0.711062, 0.962223, 0.684200210826, 2479.82, 53.2934131736527, 34.1317365269461, 7.78443113772455, 2.9940119760479, 0.0, 0.0, 0.0, 1.79640718562874]","[10.2269, 8.71112, 1.17400517958655, 0.711062, 0.962223, 0.684200210826, 2479.82, 53.2934131736527, 34.1317365269461, 7.78443113772455, 2.9940119760479, 0.0, 0.0, 0.0, 1.79640718562874, 243.0, 0.682584269662921, 8.66666666666667, 3.37078651685393]","[0.711062, 0.962223, 0.684200210826, 2479.82]"
243,HUYKUH_clean,11.74767,1.34950649959334,8.70516,0.798853,0.819675,0.654799832775,1739.27,44.4444444444444,31.1111111111111,17.7777777777778,4.44444444444444,0.0,0.0,0.0,2.22222222222222,157.0,0.654166666666667,5.0,16.0,0.0264376605,0.0011071621145051,0,0,"[11.74767, 8.70516, 1.34950649959334]","[11.74767, 8.70516, 1.34950649959334, 0.798853, 0.819675, 0.654799832775, 1739.27]","[11.74767, 8.70516, 1.34950649959334, 0.798853, 0.819675, 0.654799832775, 1739.27, 44.4444444444444, 31.1111111111111, 17.7777777777778, 4.44444444444444, 0.0, 0.0, 0.0, 2.22222222222222]","[11.74767, 8.70516, 1.34950649959334, 0.798853, 0.819675, 0.654799832775, 1739.27, 44.4444444444444, 31.1111111111111, 17.7777777777778, 4.44444444444444, 0.0, 0.0, 0.0, 2.22222222222222, 157.0, 0.654166666666667, 16.0, 5.0]","[0.798853, 0.819675, 0.654799832775, 1739.27]"
244,HUZSOL_clean,9.96894,1.24550564535172,8.00393,0.905605,0.664749,0.602000018145,1422.68,47.6190476190476,34.9206349206349,11.9047619047619,1.58730158730159,0.0,0.0,0.0,3.96825396825397,153.0,0.6375,8.33333333333333,6.0,0.0234974705,0.0006269042427934,0,0,"[9.96894, 8.00393, 1.24550564535172]","[9.96894, 8.00393, 1.24550564535172, 0.905605, 0.664749, 0.602000018145, 1422.68]","[9.96894, 8.00393, 1.24550564535172, 0.905605, 0.664749, 0.602000018145, 1422.68, 47.6190476190476, 34.9206349206349, 11.9047619047619, 1.58730158730159, 0.0, 0.0, 0.0, 3.96825396825397]","[9.96894, 8.00393, 1.24550564535172, 0.905605, 0.664749, 0.602000018145, 1422.68, 47.6190476190476, 34.9206349206349, 11.9047619047619, 1.58730158730159, 0.0, 0.0, 0.0, 3.96825396825397, 153.0, 0.6375, 6.0, 8.33333333333333]","[0.905605, 0.664749, 0.602000018145, 1422.68]"
245,ICISAP_clean,8.79152,1.30937058312768,6.71431,0.851648,0.813247,0.692600181056,2574.44,37.5,18.75,39.0625,0.0,0.0,0.0,0.0,4.6875,37.0,0.770833333333333,12.5,16.6666666666667,0.0330407584,0.0012425065114809,0,0,"[8.79152, 6.71431, 1.30937058312768]","[8.79152, 6.71431, 1.30937058312768, 0.851648, 0.813247, 0.692600181056, 2574.44]","[8.79152, 6.71431, 1.30937058312768, 0.851648, 0.813247, 0.692600181056, 2574.44, 37.5, 18.75, 39.0625, 0.0, 0.0, 0.0, 0.0, 4.6875]","[8.79152, 6.71431, 1.30937058312768, 0.851648, 0.813247, 0.692600181056, 2574.44, 37.5, 18.75, 39.0625, 0.0, 0.0, 0.0, 0.0, 4.6875, 37.0, 0.770833333333333, 16.6666666666667, 12.5]","[0.851648, 0.813247, 0.692600181056, 2574.44]"
246,ICODIP_clean,12.5506,1.26369609914153,9.93166,0.813948,0.841577,0.684999915996,1957.47,46.1538461538462,20.5128205128205,20.5128205128205,10.2564102564103,0.0,0.0,0.0,2.56410256410256,337.0,0.780092592592593,5.55555555555556,16.0,0.0330864853,0.0018490062222628,0,1,"[12.5506, 9.93166, 1.26369609914153]","[12.5506, 9.93166, 1.26369609914153, 0.813948, 0.841577, 0.684999915996, 1957.47]","[12.5506, 9.93166, 1.26369609914153, 0.813948, 0.841577, 0.684999915996, 1957.47, 46.1538461538462, 20.5128205128205, 20.5128205128205, 10.2564102564103, 0.0, 0.0, 0.0, 2.56410256410256]","[12.5506, 9.93166, 1.26369609914153, 0.813948, 0.841577, 0.684999915996, 1957.47, 46.1538461538462, 20.5128205128205, 20.5128205128205, 10.2564102564103, 0.0, 0.0, 0.0, 2.56410256410256, 337.0, 0.780092592592593, 16.0, 5.55555555555556]","[0.813948, 0.841577, 0.684999915996, 1957.47]"
247,ICODIP01_clean,12.6239,1.26584322030499,9.97272,0.806244,0.850859,0.685999963596,1953.81,46.1538461538462,20.5128205128205,20.5128205128205,10.2564102564103,0.0,0.0,0.0,2.56410256410256,337.0,0.780092592592593,5.55555555555556,16.0,0.0333415761,0.002471567398409,0,1,"[12.6239, 9.97272, 1.26584322030499]","[12.6239, 9.97272, 1.26584322030499, 0.806244, 0.850859, 0.685999963596, 1953.81]","[12.6239, 9.97272, 1.26584322030499, 0.806244, 0.850859, 0.685999963596, 1953.81, 46.1538461538462, 20.5128205128205, 20.5128205128205, 10.2564102564103, 0.0, 0.0, 0.0, 2.56410256410256]","[12.6239, 9.97272, 1.26584322030499, 0.806244, 0.850859, 0.685999963596, 1953.81, 46.1538461538462, 20.5128205128205, 20.5128205128205, 10.2564102564103, 0.0, 0.0, 0.0, 2.56410256410256, 337.0, 0.780092592592593, 16.0, 5.55555555555556]","[0.806244, 0.850859, 0.685999963596, 1953.81]"
248,IDIWUN_clean,10.73827,1.09130978271916,9.8398,0.874765,0.781924,0.68399974786,1926.45,47.4576271186441,30.5084745762712,16.9491525423729,0.0,0.0,0.0,0.0,5.08474576271187,77.0,0.6875,10.7142857142857,6.66666666666667,0.0300496651,0.0017584703111556,0,1,"[10.73827, 9.8398, 1.09130978271916]","[10.73827, 9.8398, 1.09130978271916, 0.874765, 0.781924, 0.68399974786, 1926.45]","[10.73827, 9.8398, 1.09130978271916, 0.874765, 0.781924, 0.68399974786, 1926.45, 47.4576271186441, 30.5084745762712, 16.9491525423729, 0.0, 0.0, 0.0, 0.0, 5.08474576271187]","[10.73827, 9.8398, 1.09130978271916, 0.874765, 0.781924, 0.68399974786, 1926.45, 47.4576271186441, 30.5084745762712, 16.9491525423729, 0.0, 0.0, 0.0, 0.0, 5.08474576271187, 77.0, 0.6875, 6.66666666666667, 10.7142857142857]","[0.874765, 0.781924, 0.68399974786, 1926.45]"
249,IDORAW_clean,10.66058,1.34167745865379,7.94571,0.758358,0.997682,0.756600126156,2623.65,40.7407407407407,14.8148148148148,29.6296296296296,7.40740740740741,0.0,0.0,0.0,7.40740740740741,145.0,0.823863636363636,18.1818181818182,8.0,0.0372624831,0.0018004907840108,1,1,"[10.66058, 7.94571, 1.34167745865379]","[10.66058, 7.94571, 1.34167745865379, 0.758358, 0.997682, 0.756600126156, 2623.65]","[10.66058, 7.94571, 1.34167745865379, 0.758358, 0.997682, 0.756600126156, 2623.65, 40.7407407407407, 14.8148148148148, 29.6296296296296, 7.40740740740741, 0.0, 0.0, 0.0, 7.40740740740741]","[10.66058, 7.94571, 1.34167745865379, 0.758358, 0.997682, 0.756600126156, 2623.65, 40.7407407407407, 14.8148148148148, 29.6296296296296, 7.40740740740741, 0.0, 0.0, 0.0, 7.40740740740741, 145.0, 0.823863636363636, 8.0, 18.1818181818182]","[0.758358, 0.997682, 0.756600126156, 2623.65]"
250,IFAGON_clean,7.26408,1.22395996562705,5.9349,0.928559,0.670501,0.622599738059,1829.96,39.3939393939394,42.4242424242424,12.1212121212121,3.03030303030303,0.0,0.0,0.0,3.03030303030303,97.0,0.466346153846154,7.69230769230769,8.0,0.0260616931,0.0017108238702734,0,1,"[7.26408, 5.9349, 1.22395996562705]","[7.26408, 5.9349, 1.22395996562705, 0.928559, 0.670501, 0.622599738059, 1829.96]","[7.26408, 5.9349, 1.22395996562705, 0.928559, 0.670501, 0.622599738059, 1829.96, 39.3939393939394, 42.4242424242424, 12.1212121212121, 3.03030303030303, 0.0, 0.0, 0.0, 3.03030303030303]","[7.26408, 5.9349, 1.22395996562705, 0.928559, 0.670501, 0.622599738059, 1829.96, 39.3939393939394, 42.4242424242424, 12.1212121212121, 3.03030303030303, 0.0, 0.0, 0.0, 3.03030303030303, 97.0, 0.466346153846154, 8.0, 7.69230769230769]","[0.928559, 0.670501, 0.622599738059, 1829.96]"
251,IFASOZ_clean,9.64796,1.31741540814376,7.3234,0.745691,0.895545,0.667799846595,2478.17,31.5789473684211,42.1052631578947,21.0526315789474,0.0,0.0,0.0,0.0,5.26315789473684,33.0,0.34375,16.6666666666667,8.0,0.0334661179,0.0007150596077062,0,0,"[9.64796, 7.3234, 1.31741540814376]","[9.64796, 7.3234, 1.31741540814376, 0.745691, 0.895545, 0.667799846595, 2478.17]","[9.64796, 7.3234, 1.31741540814376, 0.745691, 0.895545, 0.667799846595, 2478.17, 31.5789473684211, 42.1052631578947, 21.0526315789474, 0.0, 0.0, 0.0, 0.0, 5.26315789473684]","[9.64796, 7.3234, 1.31741540814376, 0.745691, 0.895545, 0.667799846595, 2478.17, 31.5789473684211, 42.1052631578947, 21.0526315789474, 0.0, 0.0, 0.0, 0.0, 5.26315789473684, 33.0, 0.34375, 8.0, 16.6666666666667]","[0.745691, 0.895545, 0.667799846595, 2478.17]"
252,IGAGUU_clean,16.24786,1.25287601833681,12.96845,0.632439,1.21055,0.76559903145,3627.92,39.375,33.75,12.1875,5.625,4.375,0.0,0.0,4.6875,145.0,0.575396825396825,11.9047619047619,5.2,0.0481559654,0.0018206964234928,1,1,"[16.24786, 12.96845, 1.25287601833681]","[16.24786, 12.96845, 1.25287601833681, 0.632439, 1.21055, 0.76559903145, 3627.92]","[16.24786, 12.96845, 1.25287601833681, 0.632439, 1.21055, 0.76559903145, 3627.92, 39.375, 33.75, 12.1875, 5.625, 4.375, 0.0, 0.0, 4.6875]","[16.24786, 12.96845, 1.25287601833681, 0.632439, 1.21055, 0.76559903145, 3627.92, 39.375, 33.75, 12.1875, 5.625, 4.375, 0.0, 0.0, 4.6875, 145.0, 0.575396825396825, 5.2, 11.9047619047619]","[0.632439, 1.21055, 0.76559903145, 3627.92]"
253,IKOTUZ_clean,16.05073,1.02582599203407,15.64664,1.00283,0.656142,0.65799888186,1511.5,41.1764705882353,17.6470588235294,29.4117647058824,0.0,0.0,0.0,5.88235294117647,5.88235294117647,199.0,0.78968253968254,14.2857142857143,10.0,0.0273861851,0.0015377383934103,0,1,"[16.05073, 15.64664, 1.02582599203407]","[16.05073, 15.64664, 1.02582599203407, 1.00283, 0.656142, 0.65799888186, 1511.5]","[16.05073, 15.64664, 1.02582599203407, 1.00283, 0.656142, 0.65799888186, 1511.5, 41.1764705882353, 17.6470588235294, 29.4117647058824, 0.0, 0.0, 0.0, 5.88235294117647, 5.88235294117647]","[16.05073, 15.64664, 1.02582599203407, 1.00283, 0.656142, 0.65799888186, 1511.5, 41.1764705882353, 17.6470588235294, 29.4117647058824, 0.0, 0.0, 0.0, 5.88235294117647, 5.88235294117647, 199.0, 0.78968253968254, 10.0, 14.2857142857143]","[1.00283, 0.656142, 0.65799888186, 1511.5]"
254,IKOVAH_clean,16.06628,1.02408919734121,15.68836,1.01053,0.634917,0.64160267601,1505.68,41.1764705882353,17.6470588235294,29.4117647058824,0.0,0.0,0.0,5.88235294117647,5.88235294117647,199.0,0.78968253968254,14.2857142857143,10.0,0.0275534739,0.0016454458106536,0,1,"[16.06628, 15.68836, 1.02408919734121]","[16.06628, 15.68836, 1.02408919734121, 1.01053, 0.634917, 0.64160267601, 1505.68]","[16.06628, 15.68836, 1.02408919734121, 1.01053, 0.634917, 0.64160267601, 1505.68, 41.1764705882353, 17.6470588235294, 29.4117647058824, 0.0, 0.0, 0.0, 5.88235294117647, 5.88235294117647]","[16.06628, 15.68836, 1.02408919734121, 1.01053, 0.634917, 0.64160267601, 1505.68, 41.1764705882353, 17.6470588235294, 29.4117647058824, 0.0, 0.0, 0.0, 5.88235294117647, 5.88235294117647, 199.0, 0.78968253968254, 10.0, 14.2857142857143]","[1.01053, 0.634917, 0.64160267601, 1505.68]"
255,IKOVEL_clean,15.9244,1.02845289023911,15.48384,0.975432,0.659195,0.64299989724,1571.53,41.1764705882353,17.6470588235294,29.4117647058824,0.0,0.0,0.0,5.88235294117647,5.88235294117647,199.0,0.78968253968254,14.2857142857143,10.0,0.0281559024,0.0013151929601938,0,0,"[15.9244, 15.48384, 1.02845289023911]","[15.9244, 15.48384, 1.02845289023911, 0.975432, 0.659195, 0.64299989724, 1571.53]","[15.9244, 15.48384, 1.02845289023911, 0.975432, 0.659195, 0.64299989724, 1571.53, 41.1764705882353, 17.6470588235294, 29.4117647058824, 0.0, 0.0, 0.0, 5.88235294117647, 5.88235294117647]","[15.9244, 15.48384, 1.02845289023911, 0.975432, 0.659195, 0.64299989724, 1571.53, 41.1764705882353, 17.6470588235294, 29.4117647058824, 0.0, 0.0, 0.0, 5.88235294117647, 5.88235294117647, 199.0, 0.78968253968254, 10.0, 14.2857142857143]","[0.975432, 0.659195, 0.64299989724, 1571.53]"
